workorderid,productid,orderqty,scrappedqty,startdate,enddate,duedate,scrapreasonid,modifieddate
803,328,2,0,2011-06-22 00:00:00,2011-07-02 00:00:00,2011-07-03 00:00:00,,2011-07-02 00:00:00
804,329,6,0,2011-06-22 00:00:00,2011-07-02 00:00:00,2011-07-03 00:00:00,,2011-07-02 00:00:00
805,398,4,0,2011-06-22 00:00:00,2011-07-02 00:00:00,2011-07-03 00:00:00,,2011-07-02 00:00:00
806,399,4,0,2011-06-22 00:00:00,2011-07-02 00:00:00,2011-07-03 00:00:00,,2011-07-02 00:00:00
807,400,2,0,2011-06-22 00:00:00,2011-07-02 00:00:00,2011-07-03 00:00:00,,2011-07-02 00:00:00
808,401,6,0,2011-06-22 00:00:00,2011-07-02 00:00:00,2011-07-03 00:00:00,,2011-07-02 00:00:00
809,529,4,0,2011-06-22 00:00:00,2011-07-02 00:00:00,2011-07-03 00:00:00,,2011-07-02 00:00:00
810,532,16,0,2011-06-22 00:00:00,2011-07-02 00:00:00,2011-07-03 00:00:00,,2011-07-02 00:00:00
811,533,4,0,2011-06-22 00:00:00,2011-07-02 00:00:00,2011-07-03 00:00:00,,2011-07-02 00:00:00
812,534,4,0,2011-06-22 00:00:00,2011-07-02 00:00:00,2011-07-03 00:00:00,,2011-07-02 00:00:00
813,802,1,0,2011-06-22 00:00:00,2011-07-06 00:00:00,2011-07-03 00:00:00,,2011-07-06 00:00:00
814,804,3,0,2011-06-22 00:00:00,2011-07-06 00:00:00,2011-07-03 00:00:00,,2011-07-06 00:00:00
815,316,8,0,2011-06-22 00:00:00,2011-07-02 00:00:00,2011-07-03 00:00:00,,2011-07-02 00:00:00
816,331,8,0,2011-06-22 00:00:00,2011-07-02 00:00:00,2011-07-03 00:00:00,,2011-07-02 00:00:00
817,350,4,0,2011-06-22 00:00:00,2011-07-02 00:00:00,2011-07-03 00:00:00,,2011-07-02 00:00:00
818,531,4,0,2011-06-22 00:00:00,2011-07-02 00:00:00,2011-07-03 00:00:00,,2011-07-02 00:00:00
819,750,1,0,2011-06-23 00:00:00,2011-07-04 00:00:00,2011-07-04 00:00:00,,2011-07-04 00:00:00
820,751,3,0,2011-06-23 00:00:00,2011-07-04 00:00:00,2011-07-04 00:00:00,,2011-07-04 00:00:00
821,519,4,0,2011-06-23 00:00:00,2011-07-04 00:00:00,2011-07-04 00:00:00,,2011-07-04 00:00:00
822,718,1,0,2011-06-23 00:00:00,2011-07-03 00:00:00,2011-07-04 00:00:00,,2011-07-03 00:00:00
823,719,3,0,2011-06-23 00:00:00,2011-07-03 00:00:00,2011-07-04 00:00:00,,2011-07-03 00:00:00
824,807,4,0,2011-06-23 00:00:00,2011-07-04 00:00:00,2011-07-04 00:00:00,,2011-07-04 00:00:00
825,813,4,0,2011-06-23 00:00:00,2011-07-04 00:00:00,2011-07-04 00:00:00,,2011-07-04 00:00:00
826,820,4,0,2011-06-23 00:00:00,2011-07-04 00:00:00,2011-07-04 00:00:00,,2011-07-04 00:00:00
827,828,4,0,2011-06-23 00:00:00,2011-07-04 00:00:00,2011-07-04 00:00:00,,2011-07-04 00:00:00
828,894,4,0,2011-06-23 00:00:00,2011-07-04 00:00:00,2011-07-04 00:00:00,,2011-07-04 00:00:00
829,945,4,0,2011-06-23 00:00:00,2011-07-04 00:00:00,2011-07-04 00:00:00,,2011-07-04 00:00:00
830,951,4,0,2011-06-23 00:00:00,2011-07-04 00:00:00,2011-07-04 00:00:00,,2011-07-04 00:00:00
831,996,4,0,2011-06-23 00:00:00,2011-07-04 00:00:00,2011-07-04 00:00:00,,2011-07-04 00:00:00
832,3,40,0,2011-06-23 00:00:00,2011-07-03 00:00:00,2011-07-04 00:00:00,,2011-07-03 00:00:00
833,324,8,0,2011-06-23 00:00:00,2011-07-03 00:00:00,2011-07-04 00:00:00,,2011-07-03 00:00:00
834,327,4,0,2011-06-23 00:00:00,2011-07-03 00:00:00,2011-07-04 00:00:00,,2011-07-03 00:00:00
835,329,8,0,2011-06-23 00:00:00,2011-07-03 00:00:00,2011-07-04 00:00:00,,2011-07-03 00:00:00
836,398,4,0,2011-06-23 00:00:00,2011-07-03 00:00:00,2011-07-04 00:00:00,,2011-07-03 00:00:00
837,399,4,0,2011-06-23 00:00:00,2011-07-03 00:00:00,2011-07-04 00:00:00,,2011-07-03 00:00:00
838,401,8,0,2011-06-23 00:00:00,2011-07-03 00:00:00,2011-07-04 00:00:00,,2011-07-03 00:00:00
839,529,4,0,2011-06-23 00:00:00,2011-07-03 00:00:00,2011-07-04 00:00:00,,2011-07-03 00:00:00
840,532,16,0,2011-06-23 00:00:00,2011-07-03 00:00:00,2011-07-04 00:00:00,,2011-07-03 00:00:00
841,533,4,0,2011-06-23 00:00:00,2011-07-03 00:00:00,2011-07-04 00:00:00,,2011-07-03 00:00:00
842,534,4,0,2011-06-23 00:00:00,2011-07-03 00:00:00,2011-07-04 00:00:00,,2011-07-03 00:00:00
843,804,4,0,2011-06-23 00:00:00,2011-07-04 00:00:00,2011-07-04 00:00:00,,2011-07-04 00:00:00
844,316,8,0,2011-06-23 00:00:00,2011-07-03 00:00:00,2011-07-04 00:00:00,,2011-07-03 00:00:00
845,331,8,0,2011-06-23 00:00:00,2011-07-03 00:00:00,2011-07-04 00:00:00,,2011-07-03 00:00:00
846,350,4,0,2011-06-23 00:00:00,2011-07-03 00:00:00,2011-07-04 00:00:00,,2011-07-03 00:00:00
847,531,4,0,2011-06-23 00:00:00,2011-07-03 00:00:00,2011-07-04 00:00:00,,2011-07-03 00:00:00
848,749,1,0,2011-06-24 00:00:00,2011-07-10 00:00:00,2011-07-05 00:00:00,,2011-07-10 00:00:00
849,750,2,0,2011-06-24 00:00:00,2011-07-10 00:00:00,2011-07-05 00:00:00,,2011-07-10 00:00:00
850,751,1,0,2011-06-24 00:00:00,2011-07-10 00:00:00,2011-07-05 00:00:00,,2011-07-10 00:00:00
851,753,1,0,2011-06-24 00:00:00,2011-07-10 00:00:00,2011-07-05 00:00:00,,2011-07-10 00:00:00
852,771,3,0,2011-06-24 00:00:00,2011-07-10 00:00:00,2011-07-05 00:00:00,,2011-07-10 00:00:00
853,774,1,0,2011-06-24 00:00:00,2011-07-10 00:00:00,2011-07-05 00:00:00,,2011-07-10 00:00:00
854,778,2,0,2011-06-24 00:00:00,2011-07-10 00:00:00,2011-07-05 00:00:00,,2011-07-10 00:00:00
855,516,6,0,2011-06-24 00:00:00,2011-07-10 00:00:00,2011-07-05 00:00:00,,2011-07-10 00:00:00
856,519,5,0,2011-06-24 00:00:00,2011-07-10 00:00:00,2011-07-05 00:00:00,,2011-07-10 00:00:00
857,717,1,0,2011-06-24 00:00:00,2011-07-04 00:00:00,2011-07-05 00:00:00,,2011-07-04 00:00:00
858,718,2,0,2011-06-24 00:00:00,2011-07-04 00:00:00,2011-07-05 00:00:00,,2011-07-04 00:00:00
859,719,1,0,2011-06-24 00:00:00,2011-07-04 00:00:00,2011-07-05 00:00:00,,2011-07-04 00:00:00
860,721,1,0,2011-06-24 00:00:00,2011-07-04 00:00:00,2011-07-05 00:00:00,,2011-07-04 00:00:00
861,741,1,0,2011-06-24 00:00:00,2011-07-04 00:00:00,2011-07-05 00:00:00,,2011-07-04 00:00:00
862,745,2,0,2011-06-24 00:00:00,2011-07-04 00:00:00,2011-07-05 00:00:00,,2011-07-04 00:00:00
863,748,3,0,2011-06-24 00:00:00,2011-07-10 00:00:00,2011-07-05 00:00:00,,2011-07-10 00:00:00
864,807,11,0,2011-06-24 00:00:00,2011-07-10 00:00:00,2011-07-05 00:00:00,,2011-07-10 00:00:00
865,810,6,0,2011-06-24 00:00:00,2011-07-10 00:00:00,2011-07-05 00:00:00,,2011-07-10 00:00:00
866,813,5,0,2011-06-24 00:00:00,2011-07-10 00:00:00,2011-07-05 00:00:00,,2011-07-10 00:00:00
867,817,6,0,2011-06-24 00:00:00,2011-07-10 00:00:00,2011-07-05 00:00:00,,2011-07-10 00:00:00
868,820,5,0,2011-06-24 00:00:00,2011-07-10 00:00:00,2011-07-05 00:00:00,,2011-07-10 00:00:00
869,825,6,0,2011-06-24 00:00:00,2011-07-10 00:00:00,2011-07-05 00:00:00,,2011-07-10 00:00:00
870,828,5,0,2011-06-24 00:00:00,2011-07-10 00:00:00,2011-07-05 00:00:00,,2011-07-10 00:00:00
871,894,11,0,2011-06-24 00:00:00,2011-07-10 00:00:00,2011-07-05 00:00:00,,2011-07-10 00:00:00
872,945,11,0,2011-06-24 00:00:00,2011-07-10 00:00:00,2011-07-05 00:00:00,,2011-07-10 00:00:00
873,951,11,0,2011-06-24 00:00:00,2011-07-10 00:00:00,2011-07-05 00:00:00,,2011-07-10 00:00:00
874,996,11,0,2011-06-24 00:00:00,2011-07-10 00:00:00,2011-07-05 00:00:00,,2011-07-10 00:00:00
875,3,110,0,2011-06-24 00:00:00,2011-07-04 00:00:00,2011-07-05 00:00:00,,2011-07-04 00:00:00
876,324,22,0,2011-06-24 00:00:00,2011-07-04 00:00:00,2011-07-05 00:00:00,,2011-07-04 00:00:00
877,327,11,0,2011-06-24 00:00:00,2011-07-04 00:00:00,2011-07-05 00:00:00,,2011-07-04 00:00:00
878,328,12,0,2011-06-24 00:00:00,2011-07-04 00:00:00,2011-07-05 00:00:00,,2011-07-04 00:00:00
879,329,10,0,2011-06-24 00:00:00,2011-07-04 00:00:00,2011-07-05 00:00:00,,2011-07-04 00:00:00
880,398,11,0,2011-06-24 00:00:00,2011-07-04 00:00:00,2011-07-05 00:00:00,,2011-07-04 00:00:00
881,399,11,0,2011-06-24 00:00:00,2011-07-04 00:00:00,2011-07-05 00:00:00,,2011-07-04 00:00:00
882,401,22,0,2011-06-24 00:00:00,2011-07-04 00:00:00,2011-07-05 00:00:00,,2011-07-04 00:00:00
883,529,11,0,2011-06-24 00:00:00,2011-07-04 00:00:00,2011-07-05 00:00:00,,2011-07-04 00:00:00
884,532,44,0,2011-06-24 00:00:00,2011-07-04 00:00:00,2011-07-05 00:00:00,,2011-07-04 00:00:00
885,533,11,0,2011-06-24 00:00:00,2011-07-04 00:00:00,2011-07-05 00:00:00,,2011-07-04 00:00:00
886,534,11,0,2011-06-24 00:00:00,2011-07-04 00:00:00,2011-07-05 00:00:00,,2011-07-04 00:00:00
887,804,11,0,2011-06-24 00:00:00,2011-07-10 00:00:00,2011-07-05 00:00:00,,2011-07-10 00:00:00
888,316,22,0,2011-06-24 00:00:00,2011-07-04 00:00:00,2011-07-05 00:00:00,,2011-07-04 00:00:00
889,331,22,0,2011-06-24 00:00:00,2011-07-04 00:00:00,2011-07-05 00:00:00,,2011-07-04 00:00:00
890,350,11,0,2011-06-24 00:00:00,2011-07-04 00:00:00,2011-07-05 00:00:00,,2011-07-04 00:00:00
891,531,11,0,2011-06-24 00:00:00,2011-07-04 00:00:00,2011-07-05 00:00:00,,2011-07-04 00:00:00
892,749,1,0,2011-06-25 00:00:00,2011-07-06 00:00:00,2011-07-06 00:00:00,,2011-07-06 00:00:00
893,751,3,0,2011-06-25 00:00:00,2011-07-06 00:00:00,2011-07-06 00:00:00,,2011-07-06 00:00:00
894,770,1,0,2011-06-25 00:00:00,2011-07-06 00:00:00,2011-07-06 00:00:00,,2011-07-06 00:00:00
895,517,1,0,2011-06-25 00:00:00,2011-07-06 00:00:00,2011-07-06 00:00:00,,2011-07-06 00:00:00
896,519,4,0,2011-06-25 00:00:00,2011-07-06 00:00:00,2011-07-06 00:00:00,,2011-07-06 00:00:00
897,717,1,0,2011-06-25 00:00:00,2011-07-05 00:00:00,2011-07-06 00:00:00,,2011-07-05 00:00:00
898,719,3,0,2011-06-25 00:00:00,2011-07-05 00:00:00,2011-07-06 00:00:00,,2011-07-05 00:00:00
899,738,1,0,2011-06-25 00:00:00,2011-07-05 00:00:00,2011-07-06 00:00:00,,2011-07-05 00:00:00
900,806,1,0,2011-06-25 00:00:00,2011-07-06 00:00:00,2011-07-06 00:00:00,,2011-07-06 00:00:00
901,807,4,0,2011-06-25 00:00:00,2011-07-06 00:00:00,2011-07-06 00:00:00,,2011-07-06 00:00:00
902,811,1,0,2011-06-25 00:00:00,2011-07-06 00:00:00,2011-07-06 00:00:00,,2011-07-06 00:00:00
903,813,4,0,2011-06-25 00:00:00,2011-07-06 00:00:00,2011-07-06 00:00:00,,2011-07-06 00:00:00
904,818,1,0,2011-06-25 00:00:00,2011-07-06 00:00:00,2011-07-06 00:00:00,,2011-07-06 00:00:00
905,820,4,0,2011-06-25 00:00:00,2011-07-06 00:00:00,2011-07-06 00:00:00,,2011-07-06 00:00:00
906,826,1,0,2011-06-25 00:00:00,2011-07-06 00:00:00,2011-07-06 00:00:00,,2011-07-06 00:00:00
907,828,4,0,2011-06-25 00:00:00,2011-07-06 00:00:00,2011-07-06 00:00:00,,2011-07-06 00:00:00
908,894,5,0,2011-06-25 00:00:00,2011-07-06 00:00:00,2011-07-06 00:00:00,,2011-07-06 00:00:00
909,945,5,0,2011-06-25 00:00:00,2011-07-06 00:00:00,2011-07-06 00:00:00,,2011-07-06 00:00:00
910,950,1,0,2011-06-25 00:00:00,2011-07-06 00:00:00,2011-07-06 00:00:00,,2011-07-06 00:00:00
911,951,4,0,2011-06-25 00:00:00,2011-07-06 00:00:00,2011-07-06 00:00:00,,2011-07-06 00:00:00
912,994,1,0,2011-06-25 00:00:00,2011-07-06 00:00:00,2011-07-06 00:00:00,,2011-07-06 00:00:00
913,996,4,0,2011-06-25 00:00:00,2011-07-06 00:00:00,2011-07-06 00:00:00,,2011-07-06 00:00:00
914,3,50,0,2011-06-25 00:00:00,2011-07-05 00:00:00,2011-07-06 00:00:00,,2011-07-05 00:00:00
915,324,10,0,2011-06-25 00:00:00,2011-07-05 00:00:00,2011-07-06 00:00:00,,2011-07-05 00:00:00
916,327,5,0,2011-06-25 00:00:00,2011-07-05 00:00:00,2011-07-06 00:00:00,,2011-07-05 00:00:00
917,329,10,0,2011-06-25 00:00:00,2011-07-05 00:00:00,2011-07-06 00:00:00,,2011-07-05 00:00:00
918,398,5,0,2011-06-25 00:00:00,2011-07-05 00:00:00,2011-07-06 00:00:00,,2011-07-05 00:00:00
919,399,5,0,2011-06-25 00:00:00,2011-07-05 00:00:00,2011-07-06 00:00:00,,2011-07-05 00:00:00
920,400,2,0,2011-06-25 00:00:00,2011-07-05 00:00:00,2011-07-06 00:00:00,,2011-07-05 00:00:00
921,401,8,0,2011-06-25 00:00:00,2011-07-05 00:00:00,2011-07-06 00:00:00,,2011-07-05 00:00:00
922,529,5,0,2011-06-25 00:00:00,2011-07-05 00:00:00,2011-07-06 00:00:00,,2011-07-05 00:00:00
923,532,20,0,2011-06-25 00:00:00,2011-07-05 00:00:00,2011-07-06 00:00:00,,2011-07-05 00:00:00
924,533,5,0,2011-06-25 00:00:00,2011-07-05 00:00:00,2011-07-06 00:00:00,,2011-07-05 00:00:00
925,534,5,0,2011-06-25 00:00:00,2011-07-05 00:00:00,2011-07-06 00:00:00,,2011-07-05 00:00:00
926,802,1,0,2011-06-25 00:00:00,2011-07-06 00:00:00,2011-07-06 00:00:00,,2011-07-06 00:00:00
927,804,4,0,2011-06-25 00:00:00,2011-07-06 00:00:00,2011-07-06 00:00:00,,2011-07-06 00:00:00
928,316,10,0,2011-06-25 00:00:00,2011-07-05 00:00:00,2011-07-06 00:00:00,,2011-07-05 00:00:00
929,331,10,0,2011-06-25 00:00:00,2011-07-05 00:00:00,2011-07-06 00:00:00,,2011-07-05 00:00:00
930,350,5,0,2011-06-25 00:00:00,2011-07-05 00:00:00,2011-07-06 00:00:00,,2011-07-05 00:00:00
931,531,5,0,2011-06-25 00:00:00,2011-07-05 00:00:00,2011-07-06 00:00:00,,2011-07-05 00:00:00
932,750,2,0,2011-06-26 00:00:00,2011-07-14 00:00:00,2011-07-07 00:00:00,,2011-07-14 00:00:00
933,751,1,0,2011-06-26 00:00:00,2011-07-14 00:00:00,2011-07-07 00:00:00,,2011-07-14 00:00:00
934,519,3,0,2011-06-26 00:00:00,2011-07-14 00:00:00,2011-07-07 00:00:00,,2011-07-14 00:00:00
935,718,2,0,2011-06-26 00:00:00,2011-07-06 00:00:00,2011-07-07 00:00:00,,2011-07-06 00:00:00
936,719,1,0,2011-06-26 00:00:00,2011-07-06 00:00:00,2011-07-07 00:00:00,,2011-07-06 00:00:00
937,807,3,0,2011-06-26 00:00:00,2011-07-14 00:00:00,2011-07-07 00:00:00,,2011-07-14 00:00:00
938,813,3,0,2011-06-26 00:00:00,2011-07-14 00:00:00,2011-07-07 00:00:00,,2011-07-14 00:00:00
939,820,3,0,2011-06-26 00:00:00,2011-07-14 00:00:00,2011-07-07 00:00:00,,2011-07-14 00:00:00
940,828,3,0,2011-06-26 00:00:00,2011-07-14 00:00:00,2011-07-07 00:00:00,,2011-07-14 00:00:00
941,894,3,0,2011-06-26 00:00:00,2011-07-14 00:00:00,2011-07-07 00:00:00,,2011-07-14 00:00:00
942,945,3,0,2011-06-26 00:00:00,2011-07-14 00:00:00,2011-07-07 00:00:00,,2011-07-14 00:00:00
943,951,3,0,2011-06-26 00:00:00,2011-07-14 00:00:00,2011-07-07 00:00:00,,2011-07-14 00:00:00
944,996,3,0,2011-06-26 00:00:00,2011-07-14 00:00:00,2011-07-07 00:00:00,,2011-07-14 00:00:00
945,3,30,0,2011-06-26 00:00:00,2011-07-06 00:00:00,2011-07-07 00:00:00,,2011-07-06 00:00:00
946,324,6,0,2011-06-26 00:00:00,2011-07-06 00:00:00,2011-07-07 00:00:00,,2011-07-06 00:00:00
947,327,3,0,2011-06-26 00:00:00,2011-07-06 00:00:00,2011-07-07 00:00:00,,2011-07-06 00:00:00
948,329,6,0,2011-06-26 00:00:00,2011-07-06 00:00:00,2011-07-07 00:00:00,,2011-07-06 00:00:00
949,398,3,0,2011-06-26 00:00:00,2011-07-06 00:00:00,2011-07-07 00:00:00,,2011-07-06 00:00:00
950,399,3,0,2011-06-26 00:00:00,2011-07-06 00:00:00,2011-07-07 00:00:00,,2011-07-06 00:00:00
951,401,6,0,2011-06-26 00:00:00,2011-07-06 00:00:00,2011-07-07 00:00:00,,2011-07-06 00:00:00
952,529,3,0,2011-06-26 00:00:00,2011-07-06 00:00:00,2011-07-07 00:00:00,,2011-07-06 00:00:00
953,532,12,0,2011-06-26 00:00:00,2011-07-06 00:00:00,2011-07-07 00:00:00,,2011-07-06 00:00:00
954,533,3,0,2011-06-26 00:00:00,2011-07-06 00:00:00,2011-07-07 00:00:00,,2011-07-06 00:00:00
955,534,3,0,2011-06-26 00:00:00,2011-07-06 00:00:00,2011-07-07 00:00:00,,2011-07-06 00:00:00
956,804,3,0,2011-06-26 00:00:00,2011-07-14 00:00:00,2011-07-07 00:00:00,,2011-07-14 00:00:00
957,316,6,0,2011-06-26 00:00:00,2011-07-06 00:00:00,2011-07-07 00:00:00,,2011-07-06 00:00:00
958,331,6,0,2011-06-26 00:00:00,2011-07-06 00:00:00,2011-07-07 00:00:00,,2011-07-06 00:00:00
959,350,3,0,2011-06-26 00:00:00,2011-07-06 00:00:00,2011-07-07 00:00:00,,2011-07-06 00:00:00
960,531,3,0,2011-06-26 00:00:00,2011-07-06 00:00:00,2011-07-07 00:00:00,,2011-07-06 00:00:00
961,749,1,0,2011-06-27 00:00:00,2011-07-08 00:00:00,2011-07-08 00:00:00,,2011-07-08 00:00:00
962,751,1,0,2011-06-27 00:00:00,2011-07-08 00:00:00,2011-07-08 00:00:00,,2011-07-08 00:00:00
963,753,1,0,2011-06-27 00:00:00,2011-07-08 00:00:00,2011-07-08 00:00:00,,2011-07-08 00:00:00
964,763,1,0,2011-06-27 00:00:00,2011-07-08 00:00:00,2011-07-08 00:00:00,,2011-07-08 00:00:00
965,517,1,0,2011-06-27 00:00:00,2011-07-08 00:00:00,2011-07-08 00:00:00,,2011-07-08 00:00:00
966,519,3,0,2011-06-27 00:00:00,2011-07-08 00:00:00,2011-07-08 00:00:00,,2011-07-08 00:00:00
967,717,1,0,2011-06-27 00:00:00,2011-07-07 00:00:00,2011-07-08 00:00:00,,2011-07-07 00:00:00
968,719,1,0,2011-06-27 00:00:00,2011-07-07 00:00:00,2011-07-08 00:00:00,,2011-07-07 00:00:00
969,721,1,0,2011-06-27 00:00:00,2011-07-07 00:00:00,2011-07-08 00:00:00,,2011-07-07 00:00:00
970,726,1,0,2011-06-27 00:00:00,2011-07-07 00:00:00,2011-07-08 00:00:00,,2011-07-07 00:00:00
971,806,1,0,2011-06-27 00:00:00,2011-07-08 00:00:00,2011-07-08 00:00:00,,2011-07-08 00:00:00
972,807,3,0,2011-06-27 00:00:00,2011-07-08 00:00:00,2011-07-08 00:00:00,,2011-07-08 00:00:00
973,811,1,0,2011-06-27 00:00:00,2011-07-08 00:00:00,2011-07-08 00:00:00,,2011-07-08 00:00:00
974,813,3,0,2011-06-27 00:00:00,2011-07-08 00:00:00,2011-07-08 00:00:00,,2011-07-08 00:00:00
975,818,1,0,2011-06-27 00:00:00,2011-07-08 00:00:00,2011-07-08 00:00:00,,2011-07-08 00:00:00
976,820,3,0,2011-06-27 00:00:00,2011-07-08 00:00:00,2011-07-08 00:00:00,,2011-07-08 00:00:00
977,826,1,0,2011-06-27 00:00:00,2011-07-08 00:00:00,2011-07-08 00:00:00,,2011-07-08 00:00:00
978,828,3,0,2011-06-27 00:00:00,2011-07-08 00:00:00,2011-07-08 00:00:00,,2011-07-08 00:00:00
979,894,4,0,2011-06-27 00:00:00,2011-07-08 00:00:00,2011-07-08 00:00:00,,2011-07-08 00:00:00
980,945,4,0,2011-06-27 00:00:00,2011-07-08 00:00:00,2011-07-08 00:00:00,,2011-07-08 00:00:00
981,950,1,0,2011-06-27 00:00:00,2011-07-08 00:00:00,2011-07-08 00:00:00,,2011-07-08 00:00:00
982,951,3,0,2011-06-27 00:00:00,2011-07-08 00:00:00,2011-07-08 00:00:00,,2011-07-08 00:00:00
983,994,1,0,2011-06-27 00:00:00,2011-07-08 00:00:00,2011-07-08 00:00:00,,2011-07-08 00:00:00
984,996,3,0,2011-06-27 00:00:00,2011-07-08 00:00:00,2011-07-08 00:00:00,,2011-07-08 00:00:00
985,3,40,0,2011-06-27 00:00:00,2011-07-07 00:00:00,2011-07-08 00:00:00,,2011-07-07 00:00:00
986,324,8,0,2011-06-27 00:00:00,2011-07-07 00:00:00,2011-07-08 00:00:00,,2011-07-07 00:00:00
987,327,4,0,2011-06-27 00:00:00,2011-07-07 00:00:00,2011-07-08 00:00:00,,2011-07-07 00:00:00
988,329,8,0,2011-06-27 00:00:00,2011-07-07 00:00:00,2011-07-08 00:00:00,,2011-07-07 00:00:00
989,398,4,0,2011-06-27 00:00:00,2011-07-07 00:00:00,2011-07-08 00:00:00,,2011-07-07 00:00:00
990,399,4,0,2011-06-27 00:00:00,2011-07-07 00:00:00,2011-07-08 00:00:00,,2011-07-07 00:00:00
991,400,2,0,2011-06-27 00:00:00,2011-07-07 00:00:00,2011-07-08 00:00:00,,2011-07-07 00:00:00
992,401,6,0,2011-06-27 00:00:00,2011-07-07 00:00:00,2011-07-08 00:00:00,,2011-07-07 00:00:00
993,529,4,0,2011-06-27 00:00:00,2011-07-07 00:00:00,2011-07-08 00:00:00,,2011-07-07 00:00:00
994,532,16,0,2011-06-27 00:00:00,2011-07-07 00:00:00,2011-07-08 00:00:00,,2011-07-07 00:00:00
995,533,4,0,2011-06-27 00:00:00,2011-07-07 00:00:00,2011-07-08 00:00:00,,2011-07-07 00:00:00
996,534,4,0,2011-06-27 00:00:00,2011-07-07 00:00:00,2011-07-08 00:00:00,,2011-07-07 00:00:00
997,802,1,0,2011-06-27 00:00:00,2011-07-08 00:00:00,2011-07-08 00:00:00,,2011-07-08 00:00:00
998,804,3,0,2011-06-27 00:00:00,2011-07-08 00:00:00,2011-07-08 00:00:00,,2011-07-08 00:00:00
999,316,8,0,2011-06-27 00:00:00,2011-07-07 00:00:00,2011-07-08 00:00:00,,2011-07-07 00:00:00
1000,331,8,0,2011-06-27 00:00:00,2011-07-07 00:00:00,2011-07-08 00:00:00,,2011-07-07 00:00:00
1001,350,4,0,2011-06-27 00:00:00,2011-07-07 00:00:00,2011-07-08 00:00:00,,2011-07-07 00:00:00
1002,531,4,0,2011-06-27 00:00:00,2011-07-07 00:00:00,2011-07-08 00:00:00,,2011-07-07 00:00:00
1003,749,1,0,2011-06-28 00:00:00,2011-07-18 00:00:00,2011-07-09 00:00:00,,2011-07-18 00:00:00
1004,751,1,0,2011-06-28 00:00:00,2011-07-18 00:00:00,2011-07-09 00:00:00,,2011-07-18 00:00:00
1005,752,1,0,2011-06-28 00:00:00,2011-07-18 00:00:00,2011-07-09 00:00:00,,2011-07-18 00:00:00
1006,772,1,0,2011-06-28 00:00:00,2011-07-18 00:00:00,2011-07-09 00:00:00,,2011-07-18 00:00:00
1007,773,1,0,2011-06-28 00:00:00,2011-07-18 00:00:00,2011-07-09 00:00:00,,2011-07-18 00:00:00
1008,516,2,0,2011-06-28 00:00:00,2011-07-18 00:00:00,2011-07-09 00:00:00,,2011-07-18 00:00:00
1009,519,3,0,2011-06-28 00:00:00,2011-07-18 00:00:00,2011-07-09 00:00:00,,2011-07-18 00:00:00
1010,717,1,0,2011-06-28 00:00:00,2011-07-08 00:00:00,2011-07-09 00:00:00,,2011-07-08 00:00:00
1011,719,1,0,2011-06-28 00:00:00,2011-07-08 00:00:00,2011-07-09 00:00:00,,2011-07-08 00:00:00
1012,720,1,0,2011-06-28 00:00:00,2011-07-08 00:00:00,2011-07-09 00:00:00,,2011-07-08 00:00:00
1013,739,1,0,2011-06-28 00:00:00,2011-07-08 00:00:00,2011-07-09 00:00:00,,2011-07-08 00:00:00
1014,740,1,0,2011-06-28 00:00:00,2011-07-08 00:00:00,2011-07-09 00:00:00,,2011-07-08 00:00:00
1015,807,5,0,2011-06-28 00:00:00,2011-07-18 00:00:00,2011-07-09 00:00:00,,2011-07-18 00:00:00
1016,810,2,0,2011-06-28 00:00:00,2011-07-18 00:00:00,2011-07-09 00:00:00,,2011-07-18 00:00:00
1017,813,3,0,2011-06-28 00:00:00,2011-07-18 00:00:00,2011-07-09 00:00:00,,2011-07-18 00:00:00
1018,817,2,0,2011-06-28 00:00:00,2011-07-18 00:00:00,2011-07-09 00:00:00,,2011-07-18 00:00:00
1019,820,3,0,2011-06-28 00:00:00,2011-07-18 00:00:00,2011-07-09 00:00:00,,2011-07-18 00:00:00
1020,825,2,0,2011-06-28 00:00:00,2011-07-18 00:00:00,2011-07-09 00:00:00,,2011-07-18 00:00:00
1021,828,3,0,2011-06-28 00:00:00,2011-07-18 00:00:00,2011-07-09 00:00:00,,2011-07-18 00:00:00
1022,894,5,0,2011-06-28 00:00:00,2011-07-18 00:00:00,2011-07-09 00:00:00,,2011-07-18 00:00:00
1023,945,5,0,2011-06-28 00:00:00,2011-07-18 00:00:00,2011-07-09 00:00:00,,2011-07-18 00:00:00
1024,951,5,0,2011-06-28 00:00:00,2011-07-18 00:00:00,2011-07-09 00:00:00,,2011-07-18 00:00:00
1025,996,5,0,2011-06-28 00:00:00,2011-07-18 00:00:00,2011-07-09 00:00:00,,2011-07-18 00:00:00
1026,3,50,1,2011-06-28 00:00:00,2011-07-08 00:00:00,2011-07-09 00:00:00,4,2011-07-08 00:00:00
1027,324,10,0,2011-06-28 00:00:00,2011-07-08 00:00:00,2011-07-09 00:00:00,,2011-07-08 00:00:00
1028,327,5,0,2011-06-28 00:00:00,2011-07-08 00:00:00,2011-07-09 00:00:00,,2011-07-08 00:00:00
1029,328,4,0,2011-06-28 00:00:00,2011-07-08 00:00:00,2011-07-09 00:00:00,,2011-07-08 00:00:00
1030,329,6,0,2011-06-28 00:00:00,2011-07-08 00:00:00,2011-07-09 00:00:00,,2011-07-08 00:00:00
